customer_id,signup_date,state,acquisition_channel
1653,2024-09-14,IL,organic_search
1654,2024-07-11,IL,email
1655,2025-08-25,TX,paid_social
1656,2024-01-19,MI,email
1657,2025-07-16,MA,referral
1658,2024-10-30,VA,organic_search
1659,2025-10-21,AZ,organic_search
1660,2025-01-11,FL,paid_search
1661,2025-10-03,TX,organic_search
1662,2024-07-14,FL,paid_social
1663,2024-02-26,NY,paid_social
1664,2024-09-26,TX,paid_social
1665,2024-07-08,NC,organic_search
1666,2025-05-31,CT,referral
1667,2025-01-26,NY,paid_social
1668,2025-07-08,CO,paid_social
1669,2025-06-05,MI,email
1670,2025-10-07,NJ,organic_search
1671,2025-01-30,NC,organic_search
1672,2023-07-23,IA,email
1673,2025-08-08,MI,referral
1674,2025-02-27,CA,paid_social
1675,2025-07-16,FL,email
1676,2025-06-01,FL,paid_search
1677,2025-08-14,NY,organic_search
1678,2025-10-25,AZ,organic_search
1679,2023-07-30,TX,paid_social
1680,2025-03-22,NC,affiliate
1681,2025-09-15,IA,referral
1682,2025-03-15,AZ,organic_search
1683,2025-03-07,IL,referral
1684,2025-12-04,TX,organic_search
1685,2025-06-10,NC,paid_social
1686,2024-12-23,OK,paid_social
1687,2025-01-29,IA,referral
1688,2024-11-25,MA,email
1689,2024-09-21,FL,paid_social
1690,2025-09-13,TX,email
1691,2025-03-25,CA,organic_search
1692,2024-11-30,NJ,organic_search
1693,2025-10-06,IA,paid_social
1694,2025-02-11,IL,organic_search
1695,2025-07-24,MA,paid_social
1696,2025-07-20,CA,paid_search
1697,2025-03-30,WI,paid_social
1698,2023-09-20,NY,affiliate
1699,2024-02-17,MA,paid_social
1700,2025-02-05,OK,email
1701,2024-07-11,TX,paid_social
1702,2025-09-10,TX,paid_social
1703,2025-08-24,OK,organic_search
1704,2025-11-17,SC,organic_search
1705,2025-09-23,IL,email
1706,2024-09-11,VA,paid_social
1707,2025-11-03,CA,referral
1708,2024-12-21,OH,email
1709,2024-01-01,TN,organic_search
1710,2025-03-24,NJ,organic_search
1711,2025-11-17,KY,organic_search
1712,2025-03-18,FL,referral
1713,2024-09-19,NY,paid_social
1714,2024-05-03,MI,referral
1715,2024-03-27,PA,paid_social
1716,2025-09-17,FL,organic_search
1717,2024-08-31,TX,paid_search
1718,2025-09-21,WI,organic_search
1719,2025-09-17,TX,paid_social
1720,2025-11-20,TX,paid_search
1721,2025-07-04,PA,paid_social
1722,2025-03-06,SC,email
1723,2025-07-19,MI,paid_search
1724,2025-11-05,LA,paid_search
1725,2024-11-05,FL,organic_search
1726,2025-09-01,FL,paid_search
1727,2025-04-29,CA,referral
1728,2024-10-29,IL,referral
1729,2025-02-26,KY,paid_search
1730,2025-05-24,NJ,organic_search
1731,2025-10-22,MN,organic_search
1732,2025-04-08,CA,referral
1733,2025-05-09,TX,referral
1734,2024-03-09,NC,paid_search
1735,2025-02-18,GA,organic_search
1736,2024-08-03,MN,organic_search
1737,2024-03-26,MI,referral
1738,2025-10-25,MA,paid_search
1739,2025-12-18,CA,organic_search
1740,2025-08-07,GA,paid_social
1741,2025-08-28,NY,paid_social
1742,2025-08-02,CA,paid_social
1743,2025-03-20,WA,paid_search
1744,2025-09-14,FL,paid_social
1745,2025-07-02,LA,organic_search
1746,2024-06-29,TX,referral
1747,2025-10-19,WI,organic_search
1748,2024-05-17,NY,paid_social
1749,2025-06-05,NC,organic_search
1750,2024-12-12,FL,paid_search
1751,2025-07-29,AL,organic_search
1752,2024-01-29,CT,organic_search
1753,2024-01-16,NC,email
1754,2024-05-24,CA,paid_social
1755,2025-11-28,TX,email
1756,2023-12-07,VA,referral
1757,2025-11-01,PA,organic_search
1758,2025-05-01,TN,paid_social
1759,2024-06-24,GA,organic_search
1760,2025-11-01,TX,affiliate
1761,2025-12-06,KY,email
1762,2025-12-01,MO,email
1763,2024-04-09,OK,email
1764,2024-09-21,CA,paid_search
1765,2025-12-11,TX,paid_search
1766,2024-06-29,CA,organic_search
1767,2025-02-08,NC,referral
1768,2023-08-14,NM,organic_search
1769,2025-08-09,LA,paid_social
1770,2025-12-06,NC,organic_search
1771,2025-09-29,PA,paid_social
1772,2024-07-09,AR,paid_social
1773,2025-09-26,MO,organic_search
1774,2025-03-22,GA,paid_social
1775,2024-07-29,CT,organic_search
1776,2025-02-11,MD,email
1777,2024-10-03,MA,organic_search
1778,2025-08-26,WI,paid_social
1779,2025-03-26,IA,paid_social
1780,2025-11-29,GA,paid_social
1781,2023-07-25,WI,paid_social
1782,2025-07-10,OK,organic_search
1783,2023-10-21,TX,paid_social
1784,2025-08-24,MA,email
1785,2024-05-23,MA,affiliate
1786,2024-02-24,GA,organic_search
1787,2025-08-13,SC,organic_search
1788,2025-07-25,UT,email
1789,2025-08-17,NJ,paid_search
1790,2025-09-26,AR,paid_search
1791,2025-03-11,CA,organic_search
1792,2024-04-10,IL,referral
1793,2025-07-11,IN,paid_search
1794,2025-11-13,NM,organic_search
1795,2025-07-13,MI,paid_social
1796,2025-08-13,CA,organic_search
1797,2025-01-24,OH,affiliate
1798,2024-08-14,FL,paid_social
1799,2025-10-13,PA,paid_social
1800,2023-12-28,FL,organic_search
1801,2025-08-30,MI,organic_search
1802,2025-05-03,MA,paid_search
1803,2025-10-25,KS,organic_search
1804,2025-01-16,OK,organic_search
1805,2025-11-20,IL,organic_search
1806,2023-10-19,LA,paid_social
1807,2025-05-02,PA,referral
1808,2025-11-10,NY,paid_social
1809,2024-08-06,GA,paid_social
1810,2025-11-19,GA,organic_search
1811,2024-11-06,CA,organic_search
1812,2025-08-18,CA,organic_search
1813,2024-09-09,OH,paid_social
1814,2024-12-13,CA,paid_search
1815,2025-09-22,CA,organic_search
1816,2025-11-10,OK,affiliate
1817,2025-06-09,AL,organic_search
1818,2025-07-29,MI,organic_search
1819,2024-06-22,NJ,affiliate
1820,2025-04-04,VA,affiliate
1821,2025-07-25,WA,organic_search
1822,2025-12-14,FL,paid_social
1823,2025-04-10,MN,paid_social
1824,2024-06-24,TN,paid_search
1825,2024-11-06,NY,paid_social
1826,2024-02-07,TX,email
1827,2025-07-15,GA,organic_search
1828,2025-11-23,MA,paid_social
1829,2024-09-09,MN,paid_search
1830,2024-07-21,NY,paid_search
1831,2025-01-23,WA,referral
1832,2024-12-21,MD,organic_search
1833,2025-07-08,CA,affiliate
1834,2024-06-17,CA,paid_social
1835,2025-11-05,OH,paid_search
1836,2025-12-13,UT,organic_search
1837,2025-07-15,TX,affiliate
1838,2024-04-03,NJ,paid_social
1839,2024-06-05,AL,paid_social
1840,2025-09-23,FL,paid_search
1841,2024-04-21,TX,email
1842,2023-09-11,GA,paid_social
1843,2025-02-08,MD,email
1844,2025-04-05,MA,paid_social
1845,2025-08-05,IA,email
1846,2025-01-03,AL,paid_social
1847,2025-09-30,CA,referral
1848,2025-02-09,CT,referral
1849,2024-02-06,GA,organic_search
1850,2025-01-11,TX,email
1851,2024-12-08,CO,organic_search
1852,2025-08-20,IL,paid_search
1853,2025-09-22,TX,paid_social
1854,2025-07-24,NY,paid_social
1855,2025-10-29,PA,organic_search
1856,2025-11-10,CA,email
1857,2024-12-31,GA,organic_search
1858,2025-02-11,NV,paid_search
1859,2024-05-23,IL,referral
1860,2025-06-22,FL,organic_search
1861,2025-10-20,NY,email
1862,2025-12-01,FL,referral
1863,2025-11-19,KS,organic_search
1864,2024-12-23,PA,organic_search
1865,2025-09-30,NY,paid_search
1866,2024-10-22,NY,paid_search
1867,2023-10-15,WA,paid_social
1868,2025-04-29,FL,email
1869,2025-02-16,CA,paid_search
1870,2024-03-01,TX,organic_search
1871,2024-12-19,NY,organic_search
1872,2025-03-29,MA,email
1873,2025-03-12,AR,organic_search
1874,2025-08-28,NY,organic_search
1875,2025-10-31,WI,paid_social
1876,2023-11-11,CO,email
1877,2025-02-27,FL,paid_social
1878,2025-10-02,OH,email
1879,2025-11-18,MO,referral
1880,2025-11-10,FL,organic_search
1881,2025-01-30,SC,organic_search
1882,2025-11-26,IL,paid_social
1883,2024-08-24,CA,paid_social
1884,2025-01-30,VA,organic_search
1885,2024-06-16,FL,organic_search
1886,2024-12-24,AL,email
1887,2025-06-21,PA,referral
1888,2024-03-12,OH,paid_social
1889,2024-10-04,UT,paid_search
1890,2025-08-09,PA,email
1891,2023-10-03,FL,organic_search
1892,2025-05-04,NC,referral
1893,2025-12-08,OH,organic_search
1894,2025-08-24,LA,organic_search
1895,2025-10-19,IL,organic_search
1896,2025-10-08,CO,paid_search
1897,2025-01-21,NM,organic_search
1898,2025-04-17,NY,referral
1899,2025-10-15,SC,paid_social
1900,2025-10-20,NC,paid_social
1901,2024-10-16,CA,organic_search
1902,2025-08-12,IL,organic_search
1903,2024-05-04,MD,referral
1904,2025-08-02,NY,organic_search
1905,2025-12-17,IL,paid_social
1906,2025-03-28,KY,organic_search
1907,2024-01-05,AL,organic_search
1908,2024-06-26,NC,organic_search
1909,2025-05-22,OH,organic_search
1910,2025-10-30,TX,paid_social
1911,2024-07-30,FL,referral
1912,2025-06-06,NJ,organic_search
1913,2025-05-18,CA,affiliate
1914,2025-02-26,CA,organic_search
1915,2023-08-16,CA,referral
1916,2024-07-29,NC,paid_social
1917,2025-06-12,MA,email
1918,2024-09-20,CA,paid_search
1919,2025-01-17,CA,organic_search
1920,2023-09-17,PA,paid_social
1921,2025-03-02,TX,paid_social
1922,2025-02-23,WI,organic_search
1923,2025-01-05,OH,affiliate
1924,2025-04-14,MI,referral
1925,2025-01-08,CA,paid_search
1926,2025-09-05,NY,organic_search
1927,2025-11-22,NC,email
1928,2025-02-12,NY,paid_social
1929,2024-02-04,CO,organic_search
1930,2024-12-16,NY,paid_social
1931,2025-07-20,CA,organic_search
1932,2025-10-15,CA,paid_search
1933,2024-11-11,TX,organic_search
1934,2025-07-12,NJ,paid_social
1935,2025-01-19,TX,paid_social
1936,2023-11-25,TX,paid_social
1937,2025-01-29,CA,paid_social
1938,2024-09-23,CA,paid_social
1939,2024-06-12,MA,paid_social
1940,2025-03-31,NV,organic_search
1941,2025-12-14,TX,organic_search
1942,2025-03-18,NY,organic_search
1943,2024-08-11,IN,paid_search
1944,2025-11-23,CA,referral
1945,2024-01-08,FL,paid_social
1946,2025-01-09,VA,email
1947,2024-07-07,IL,organic_search
1948,2025-07-15,IA,paid_social
1949,2025-05-03,TX,paid_social
1950,2025-06-18,MA,referral
1951,2023-10-04,UT,paid_social
1952,2024-09-21,TX,paid_search
1953,2025-10-23,IL,referral
1954,2025-01-05,KY,paid_social
1955,2024-06-14,CO,email
1956,2025-10-26,AL,paid_search
1957,2025-06-12,NJ,email
1958,2025-04-26,MI,paid_social
1959,2025-03-30,FL,organic_search
1960,2025-02-02,OK,email
1961,2025-07-08,WA,paid_search
1962,2025-05-15,CA,affiliate
1963,2025-08-11,NC,organic_search
1964,2024-08-26,IA,paid_search
1965,2025-11-21,FL,paid_search
1966,2025-03-31,CA,organic_search
1967,2024-08-30,FL,organic_search
1968,2025-02-14,CA,email
1969,2023-10-20,NJ,organic_search
1970,2024-01-25,FL,organic_search
1971,2025-09-11,NY,paid_social
1972,2025-11-29,NY,paid_social
1973,2025-01-11,FL,organic_search
1974,2025-01-27,CA,organic_search
1975,2025-12-08,MA,organic_search
1976,2024-07-11,MA,paid_social
1977,2025-11-08,MD,organic_search
1978,2024-05-17,FL,email
1979,2023-12-28,LA,organic_search
1980,2024-11-01,CA,organic_search
1981,2025-07-08,AL,organic_search
1982,2024-05-20,OH,organic_search
1983,2024-05-17,GA,paid_social
1984,2025-02-22,AL,paid_social
1985,2025-10-16,CA,organic_search
1986,2025-01-19,NC,referral
1987,2025-04-12,MA,organic_search
1988,2024-07-25,NY,affiliate
1989,2025-10-12,OR,referral
1990,2024-12-13,CA,organic_search
1991,2024-08-19,AZ,referral
1992,2025-04-09,IN,email
1993,2024-03-25,PA,organic_search
1994,2023-12-21,PA,organic_search
1995,2025-08-23,NC,paid_social
1996,2024-11-19,TX,email
1997,2025-12-06,FL,referral
1998,2025-10-15,WA,email
1999,2025-10-29,MN,referral
2000,2025-06-09,CO,affiliate
2001,2025-05-29,TX,paid_search
2002,2025-08-31,CO,organic_search
2003,2023-08-21,LA,paid_search
2004,2024-09-01,KY,email
2005,2025-03-16,UT,email
2006,2024-02-05,WA,organic_search
2007,2023-12-18,LA,organic_search
2008,2025-11-03,IL,paid_search
2009,2025-09-29,CA,referral
2010,2025-11-19,TX,organic_search
2011,2025-03-28,AR,paid_social
2012,2024-07-07,TX,paid_search
2013,2025-04-03,CA,organic_search
2014,2024-07-14,WI,paid_social
2015,2025-03-11,MD,paid_search
2016,2023-12-14,CA,paid_search
2017,2024-09-11,MI,organic_search
2018,2024-01-13,CT,email
2019,2024-07-22,CA,paid_search
2020,2024-11-25,FL,organic_search
2021,2025-01-02,LA,organic_search
2022,2025-08-15,NJ,paid_social
2023,2024-11-08,TX,paid_search
2024,2024-04-29,AZ,email
2025,2025-03-26,NC,referral
2026,2024-07-15,CA,paid_social
2027,2025-04-03,MI,paid_social
2028,2025-11-28,NY,paid_search
2029,2024-11-19,TX,organic_search
2030,2024-03-23,TX,paid_search
2031,2025-04-05,TX,paid_search
2032,2025-03-23,MI,affiliate
2033,2024-09-17,NJ,paid_search
2034,2024-03-25,NY,paid_search
2035,2024-12-17,IL,paid_social
2036,2024-03-30,CA,paid_social
2037,2025-08-12,OR,paid_social
2038,2024-11-24,AZ,paid_social
2039,2024-03-02,FL,organic_search
2040,2025-08-15,IL,paid_social
2041,2025-10-20,LA,paid_search
2042,2024-06-25,FL,organic_search
2043,2025-11-11,CA,paid_search
2044,2025-05-30,CA,organic_search
2045,2024-10-16,UT,organic_search
2046,2025-09-16,VA,referral
2047,2024-10-24,NJ,organic_search
2048,2025-07-11,TX,affiliate
2049,2024-03-08,WA,organic_search
2050,2024-12-02,CO,paid_social
2051,2025-12-11,WA,organic_search
2052,2025-07-03,MD,organic_search
2053,2025-12-13,CA,organic_search
2054,2024-12-08,NY,referral
2055,2025-10-14,GA,paid_social
2056,2024-12-22,CO,paid_search
2057,2025-08-04,SC,organic_search
2058,2024-06-10,FL,email
2059,2023-09-30,WI,paid_search
2060,2025-03-25,FL,paid_search
2061,2024-09-30,LA,organic_search
2062,2025-11-11,TN,organic_search
2063,2025-04-24,TX,paid_search
2064,2025-10-22,NY,paid_search
2065,2025-09-17,IL,organic_search
2066,2025-02-09,KS,referral
2067,2025-05-30,MA,paid_social
2068,2024-05-20,UT,paid_social
2069,2025-05-29,GA,organic_search
2070,2025-11-01,TX,referral
2071,2023-08-07,NY,paid_social
2072,2024-02-29,NY,organic_search
2073,2025-05-18,NJ,affiliate
2074,2025-01-08,PA,organic_search
2075,2024-10-02,FL,organic_search
2076,2025-01-23,AL,referral
2077,2025-09-19,NY,paid_social
2078,2024-07-03,CA,organic_search
2079,2025-12-09,NV,paid_social
2080,2025-03-10,CT,affiliate
2081,2024-06-27,NY,paid_social
2082,2025-01-03,CA,email
2083,2025-06-28,NJ,paid_search
2084,2025-08-16,CA,organic_search
2085,2025-04-04,FL,paid_search
2086,2024-11-29,NJ,paid_search
2087,2024-12-04,TX,paid_social
2088,2025-09-13,IN,referral
2089,2024-07-13,CA,paid_social
2090,2025-04-07,IL,organic_search
2091,2025-03-22,WA,paid_search
2092,2024-06-05,CO,organic_search
2093,2024-10-23,NV,organic_search
2094,2024-12-04,NJ,paid_social
2095,2025-11-29,NJ,organic_search
2096,2025-09-10,NC,email
2097,2025-11-06,MD,paid_social
2098,2025-09-12,IN,organic_search
2099,2024-10-06,MO,paid_search
2100,2025-11-07,FL,paid_search
2101,2024-10-09,MO,organic_search
2102,2025-08-07,NY,paid_search
2103,2024-08-04,TX,paid_social
2104,2025-03-19,CA,referral
2105,2025-04-04,CA,paid_search
2106,2024-05-04,TX,paid_social
2107,2024-09-01,TX,paid_social
2108,2025-11-19,TX,referral
2109,2025-10-13,TN,email
2110,2024-12-06,CO,organic_search
2111,2024-10-10,NY,organic_search
2112,2025-02-08,MD,organic_search
2113,2024-04-30,MO,paid_search
2114,2024-10-19,PA,referral
2115,2023-12-18,NC,paid_search
2116,2024-05-03,IL,organic_search
2117,2025-10-29,OR,organic_search
2118,2024-05-17,FL,referral
2119,2023-10-16,MI,paid_search
2120,2024-07-31,IA,organic_search
2121,2025-09-18,MI,organic_search
2122,2024-07-04,OK,paid_social
2123,2025-09-05,KS,affiliate
2124,2024-06-21,IN,paid_social
2125,2024-06-06,TX,paid_search
2126,2025-02-21,FL,email
2127,2024-03-04,CA,paid_search
2128,2024-02-26,AR,paid_social
2129,2025-06-29,FL,referral
2130,2024-12-07,MD,organic_search
2131,2025-05-04,AZ,referral
2132,2024-07-08,FL,organic_search
2133,2025-05-12,TX,paid_social
2134,2025-02-08,FL,paid_social
2135,2025-10-14,MO,paid_social
2136,2025-04-08,FL,organic_search
2137,2025-01-27,TN,organic_search
2138,2025-06-10,AZ,affiliate
2139,2024-02-29,NY,email
2140,2024-02-12,SC,organic_search
2141,2025-04-09,IN,paid_social
2142,2024-09-18,AL,organic_search
2143,2025-10-09,TN,organic_search
2144,2025-03-10,NY,referral
2145,2025-05-27,NY,email
2146,2025-10-01,WA,referral
2147,2025-11-12,WI,paid_social
2148,2025-08-23,PA,paid_social
2149,2024-06-20,CT,referral
2150,2024-02-11,PA,organic_search
2151,2024-11-21,TX,referral
2152,2024-06-03,TX,paid_social
2153,2025-07-26,NJ,organic_search
2154,2024-09-19,FL,organic_search
2155,2025-09-27,CA,organic_search
2156,2025-03-16,TX,paid_search
2157,2024-08-12,GA,paid_social
2158,2024-08-15,IL,paid_search
2159,2025-09-19,CA,email
2160,2024-08-22,TX,email
2161,2025-05-09,TX,paid_social
2162,2024-03-09,PA,referral
2163,2025-06-30,TN,organic_search
2164,2024-02-17,FL,referral
2165,2024-01-27,NY,organic_search
2166,2025-11-12,IA,paid_social
2167,2024-04-16,TX,paid_social
2168,2024-06-11,CA,organic_search
2169,2024-04-19,NJ,organic_search
2170,2025-08-05,TX,affiliate
2171,2024-06-23,AZ,organic_search
2172,2025-07-02,NY,paid_search
2173,2025-04-04,MN,organic_search
2174,2024-06-01,TN,organic_search
2175,2024-12-22,VA,affiliate
2176,2025-12-11,IL,paid_social
2177,2025-08-28,CA,affiliate
2178,2025-06-17,NC,referral
2179,2024-11-05,MI,paid_social
2180,2025-12-07,IL,paid_social
2181,2024-04-28,MA,referral
2182,2024-06-20,SC,email
2183,2024-08-06,OK,referral
2184,2025-12-07,NY,organic_search
2185,2025-09-16,LA,email
2186,2024-10-04,FL,organic_search
2187,2024-12-20,NY,email
2188,2025-03-20,NY,paid_social
2189,2024-02-27,MA,referral
2190,2024-10-28,TX,paid_social
2191,2025-09-28,CA,organic_search
2192,2023-11-16,NJ,organic_search
2193,2025-11-18,FL,paid_search
2194,2025-08-12,NY,paid_search
2195,2024-11-19,TX,organic_search
2196,2023-11-08,IL,paid_social
2197,2024-09-09,NY,paid_search
2198,2025-10-30,MO,affiliate
2199,2025-09-01,MA,paid_search
2200,2024-09-17,NJ,referral
2201,2024-07-23,WA,referral
2202,2024-06-01,CA,organic_search
2203,2024-01-03,VA,paid_social
2204,2024-12-02,LA,organic_search
2205,2025-09-13,PA,referral
2206,2025-05-19,SC,organic_search
2207,2025-11-20,TN,email
2208,2025-11-25,TX,organic_search
2209,2025-10-29,MI,organic_search
2210,2024-10-24,FL,paid_search
2211,2024-01-03,CA,organic_search
2212,2025-04-20,IA,paid_social
2213,2025-08-01,GA,organic_search
2214,2025-07-27,CO,email
2215,2025-07-07,CA,paid_social
2216,2025-06-09,CA,referral
2217,2025-05-16,FL,organic_search
2218,2024-12-26,NY,paid_search
2219,2025-08-05,NY,paid_social
2220,2025-05-22,MI,paid_social
2221,2023-12-13,NY,organic_search
2222,2024-02-11,NC,organic_search
2223,2025-03-21,FL,organic_search
2224,2025-05-09,MO,affiliate
2225,2025-08-16,IA,referral
2226,2025-07-14,GA,organic_search
2227,2025-03-18,CA,referral
2228,2025-12-15,NJ,referral
2229,2025-07-23,IL,affiliate
2230,2025-08-28,NY,organic_search
2231,2024-03-06,IL,organic_search
2232,2025-08-17,TN,paid_social
2233,2025-03-16,VA,email
2234,2025-01-23,CA,email
2235,2024-03-11,AL,paid_social
2236,2025-06-12,WI,referral
2237,2024-07-25,PA,email
2238,2024-10-15,GA,email
2239,2024-08-10,SC,paid_social
2240,2025-08-10,NY,email
2241,2024-12-27,UT,paid_social
2242,2025-07-22,FL,organic_search
2243,2025-06-12,SC,paid_social
2244,2024-02-25,NY,referral
2245,2025-10-22,NY,referral
2246,2025-11-12,OH,organic_search
2247,2025-09-15,TX,organic_search
2248,2024-09-11,GA,affiliate
2249,2023-10-12,MI,email
2250,2025-08-26,NY,organic_search
2251,2025-12-19,TN,paid_search
2252,2025-02-24,PA,organic_search
2253,2025-09-22,CA,affiliate
2254,2025-08-30,NJ,organic_search
2255,2025-08-16,TX,referral
2256,2025-07-15,MD,paid_search
2257,2025-08-25,PA,email
2258,2025-04-09,TX,organic_search
2259,2025-12-08,NY,organic_search
2260,2025-10-10,IN,referral
2261,2023-10-05,MI,referral
2262,2024-07-02,TX,organic_search
2263,2025-03-09,NY,organic_search
2264,2025-01-03,KY,email
2265,2025-01-30,SC,affiliate
2266,2025-10-01,FL,organic_search
2267,2024-04-08,IL,referral
2268,2024-08-18,TX,paid_social
2269,2024-09-23,WA,organic_search
2270,2024-06-23,CA,referral
2271,2025-07-07,NV,organic_search
2272,2024-07-28,OR,organic_search
2273,2025-06-30,CA,paid_social
2274,2024-11-15,CT,paid_search
2275,2024-01-16,WA,organic_search
2276,2025-02-24,CA,organic_search
2277,2024-03-22,CA,organic_search
2278,2024-09-15,OH,paid_search
2279,2025-06-19,IL,paid_social
2280,2025-04-06,MD,paid_social
2281,2024-06-19,CA,organic_search
2282,2025-04-06,WA,paid_search
2283,2024-10-24,NY,email
2284,2024-12-04,NY,organic_search
2285,2024-02-24,VA,email
2286,2025-10-18,TX,paid_social
2287,2025-03-19,CA,organic_search
2288,2025-12-09,TN,paid_social
2289,2025-07-01,TX,paid_search
2290,2025-01-11,MI,email
2291,2025-06-26,AZ,paid_social
2292,2024-08-23,UT,email
2293,2025-11-19,TX,paid_search
2294,2025-08-21,WA,email
2295,2025-09-03,SC,paid_social
2296,2024-10-19,UT,organic_search
2297,2025-01-01,CA,paid_search
2298,2025-03-21,OR,organic_search
2299,2025-02-13,NY,referral
2300,2024-01-17,NY,paid_search
2301,2024-07-05,CA,organic_search
2302,2025-03-03,IL,organic_search
2303,2025-03-26,CA,organic_search
2304,2025-08-22,WA,organic_search
2305,2025-11-18,NY,paid_social
2306,2025-02-05,FL,organic_search
2307,2024-05-23,NV,paid_social
2308,2025-04-21,MI,email
2309,2025-03-24,MI,paid_social
2310,2025-04-02,NC,organic_search
2311,2024-10-04,TX,paid_social
2312,2025-06-22,PA,organic_search
2313,2023-11-21,SC,paid_social
2314,2025-08-11,NV,email
2315,2025-11-11,NY,referral
2316,2025-08-13,MI,paid_search
2317,2024-04-02,KS,organic_search
2318,2025-10-08,TX,paid_social
2319,2025-02-02,NC,paid_search
2320,2025-07-09,NY,organic_search
2321,2025-06-24,TN,affiliate
2322,2025-07-19,PA,paid_social
2323,2025-10-03,FL,organic_search
2324,2025-05-09,TX,affiliate
2325,2025-07-20,WI,email
2326,2025-01-14,AZ,paid_search
2327,2024-09-21,NC,email
2328,2025-04-02,NV,paid_social
2329,2025-01-02,CO,paid_social
2330,2024-02-23,MD,organic_search
2331,2024-04-03,IL,organic_search
2332,2024-06-20,CA,organic_search
2333,2024-07-20,CA,email
2334,2025-03-15,MI,paid_social
2335,2025-12-03,AL,organic_search
2336,2025-03-13,NY,referral
2337,2023-09-13,OH,affiliate
2338,2025-08-15,WA,email
2339,2025-02-02,KY,organic_search
2340,2025-10-27,FL,paid_search
2341,2024-08-12,IN,organic_search
2342,2025-10-31,TX,organic_search
2343,2024-08-29,OH,email
2344,2024-02-04,TX,paid_social
2345,2025-05-01,MA,paid_social
2346,2023-08-12,SC,referral
2347,2025-09-07,CA,paid_search
2348,2025-07-24,PA,referral
2349,2024-07-14,NC,organic_search
2350,2025-11-22,NY,organic_search
2351,2025-01-29,KS,affiliate
2352,2025-09-10,NJ,organic_search
2353,2025-01-05,NY,paid_search
2354,2024-10-23,PA,paid_social
2355,2024-08-19,MA,paid_social
2356,2025-01-24,FL,paid_search
2357,2025-12-14,MO,email
2358,2025-08-15,VA,email
2359,2025-08-07,NY,paid_social
2360,2024-03-20,CA,organic_search
2361,2024-08-20,NY,organic_search
2362,2024-01-21,UT,organic_search
2363,2024-04-02,VA,organic_search
2364,2025-08-04,NY,organic_search
2365,2025-09-03,CO,paid_social
2366,2025-11-06,PA,organic_search
2367,2025-05-18,CA,organic_search
2368,2024-07-03,OH,referral
2369,2024-06-04,VA,organic_search
2370,2025-03-11,CA,organic_search
2371,2024-09-18,IL,referral
2372,2025-10-31,FL,email
2373,2025-07-09,OK,paid_social
2374,2025-06-15,NY,email
2375,2024-02-29,MN,organic_search
2376,2025-08-20,VA,paid_social
2377,2025-11-25,WA,organic_search
2378,2025-10-25,IA,organic_search
2379,2025-08-19,PA,paid_social
2380,2025-09-19,GA,referral
2381,2025-11-21,OH,paid_search
2382,2024-10-27,CT,affiliate
2383,2024-11-03,WI,organic_search
2384,2025-10-06,TX,email
2385,2025-11-13,FL,email
2386,2025-07-13,TX,affiliate
2387,2024-10-18,IA,organic_search
2388,2025-09-09,NY,referral
2389,2025-03-24,KY,paid_social
2390,2025-04-30,PA,organic_search
2391,2024-11-09,OH,email
2392,2025-05-11,IL,paid_social
2393,2024-12-24,WI,organic_search
2394,2024-09-27,NC,organic_search
2395,2023-10-26,TX,referral
2396,2024-02-06,VA,organic_search
2397,2024-05-24,GA,organic_search
2398,2025-12-03,NY,email
2399,2025-04-09,NV,paid_search
2400,2025-09-18,CA,organic_search
2401,2024-11-21,IL,organic_search
2402,2025-10-30,MN,referral
2403,2025-08-05,IN,paid_social
2404,2024-04-14,WI,email
2405,2025-12-01,TX,paid_social
2406,2025-10-06,MN,organic_search
2407,2024-09-18,IL,affiliate
2408,2025-07-12,NY,paid_social
2409,2023-11-25,PA,paid_search
2410,2025-10-01,NV,paid_social
2411,2023-12-19,CA,email
2412,2023-10-07,TX,paid_social
2413,2025-07-17,GA,email
2414,2025-03-13,CO,organic_search
2415,2025-06-28,AL,paid_search
2416,2025-09-23,TX,email
2417,2025-07-04,FL,paid_search
2418,2025-05-31,CA,paid_social
2419,2025-08-28,CA,referral
2420,2024-05-21,MI,organic_search
2421,2025-05-02,AL,email
2422,2025-03-10,CA,organic_search
2423,2025-12-06,TX,paid_social
2424,2025-11-13,CT,organic_search
2425,2025-01-10,AR,organic_search
2426,2024-10-12,WI,referral
2427,2025-08-04,CA,paid_social
2428,2025-08-11,NV,paid_social
2429,2024-10-11,TX,paid_search
2430,2025-10-03,NY,paid_social
2431,2024-08-31,NV,paid_social
2432,2025-02-18,IN,organic_search
2433,2025-09-30,FL,organic_search
2434,2024-12-05,FL,organic_search
2435,2024-04-22,TX,email
2436,2024-08-03,TX,referral
2437,2025-07-28,MO,referral
2438,2024-03-16,NV,paid_social
2439,2023-12-23,FL,organic_search
2440,2025-11-06,FL,organic_search
2441,2024-12-22,UT,email
2442,2025-07-06,SC,organic_search
2443,2025-06-20,NY,paid_search
2444,2025-11-08,WA,paid_search
2445,2025-01-31,KS,paid_social
2446,2025-01-29,WI,paid_social
2447,2025-04-24,TN,paid_social
2448,2025-12-06,NC,paid_social
2449,2024-06-19,MN,paid_search
2450,2025-01-11,CA,organic_search
2451,2024-12-24,NC,email
2452,2025-06-27,OH,organic_search
2453,2024-05-10,CA,referral
