order_id,product_id,quantity,unit_price,discount_amount
104333,1001,1,65.09,0
104334,1025,2,175.34,0
104334,1030,1,8.39,0
104335,1055,1,211.04,0
104335,1077,4,27.29,0
104335,1012,1,115.49,0
104336,1074,1,20.99,0
104337,1088,1,22.04,0
104338,1054,1,241.49,24.15
104339,1010,1,101.84,0
104339,1013,1,131.24,0
104340,1083,3,20.99,0
104341,1036,1,61.94,0
104342,1045,1,532.34,0
104343,1074,1,20.99,0
104344,1050,1,154.34,0
104344,1077,1,27.29,0
104344,1023,1,142.79,0
104344,1076,1,145.94,0
104345,1085,2,121.79,0
104345,1084,1,118.64,0
104346,1033,2,90.29,0
104346,1027,2,95.54,0
104347,1021,1,130.19,0
104348,1076,1,145.94,0
104349,1073,1,73.49,0
104350,1078,1,90.29,0
104351,1010,1,101.84,0
104351,1044,1,556.49,0
104352,1090,1,18.89,0
104353,1013,1,131.24,0
104354,1017,1,91.34,0
104355,1016,1,190.04,0
104356,1088,1,22.04,0
104356,1015,2,101.84,0
104356,1073,1,73.49,0
104357,1006,1,17.84,0
104357,1088,1,22.04,0
104358,1089,1,56.69,0
104359,1032,3,86.09,0
104359,1009,1,138.59,0
104359,1011,1,36.74,0
104360,1071,2,10.49,2.1
104361,1021,1,130.19,0
104362,1011,1,36.74,0
104362,1090,1,18.89,0
104363,1008,3,46.19,0
104363,1044,1,556.49,0
104364,1018,1,223.64,0
104365,1025,1,175.34,0
104365,1017,1,91.34,0
104366,1016,1,190.04,19
104366,1020,1,57.74,5.77
104367,1011,1,36.74,0
104368,1017,1,91.34,0
104369,1077,1,27.29,0
104369,1037,1,30.44,0
104369,1080,1,141.74,0
104369,1006,1,17.84,0
104370,1076,1,145.94,0
104371,1071,1,10.49,0
104372,1085,1,121.79,0
104372,1028,1,81.89,0
104373,1034,2,72.44,0
104374,1074,1,20.99,0
104375,1084,1,118.64,0
104375,1073,1,73.49,0
104376,1086,1,102.89,0
104377,1026,2,170.09,0
104378,1073,1,73.49,0
104379,1027,1,95.54,0
104379,1037,1,30.44,0
104379,1072,1,149.09,0
104380,1078,1,90.29,0
104381,1021,3,130.19,0
104381,1001,1,65.09,0
104381,1027,2,95.54,0
104382,1072,2,149.09,0
104383,1031,1,40.94,0
104383,1022,1,93.44,0
104383,1073,3,73.49,0
104384,1012,1,115.49,0
104385,1017,2,91.34,0
104385,1037,1,30.44,0
104386,1085,1,121.79,12.18
104387,1006,1,17.84,0
104387,1008,1,46.19,0
104388,1087,1,48.29,0
104389,1001,1,65.09,0
104390,1036,1,61.94,0
104390,1087,1,48.29,0
104391,1050,1,154.34,0
104392,1084,2,118.64,0
104392,1062,1,160.64,0
104392,1043,1,134.39,0
104392,1072,1,149.09,0
104393,1071,1,10.49,0
104394,1051,1,56.69,0
104395,1024,1,62.99,0
104396,1035,1,54.59,0
104396,1086,1,102.89,0
104396,1016,1,190.04,0
104396,1013,2,131.24,0
104397,1005,1,83.99,0
104398,1049,1,133.34,0
104399,1014,1,38.84,0
104399,1083,2,20.99,0
104400,1027,1,95.54,0
104401,1080,1,141.74,0
104402,1090,1,18.89,0
104403,1053,1,39.89,0
104403,1043,1,134.39,0
104403,1016,1,190.04,0
104404,1070,1,129.14,0
104404,1010,3,101.84,0
104405,1036,1,61.94,0
104406,1008,1,46.19,0
104406,1086,2,102.89,0
104407,1076,1,145.94,0
104408,1010,1,101.84,0
104408,1090,1,18.89,0
104409,1011,2,36.74,0
104410,1044,1,556.49,0
104410,1075,1,,0
104411,1073,1,73.49,7.35
104411,1017,1,91.34,9.13
104412,1013,1,131.24,0
104413,1075,1,53.54,0
104414,1057,1,216.29,0
104414,1014,1,38.84,0
104414,1086,2,102.89,0
104415,1037,1,30.44,0
104416,1057,1,216.29,0
104416,1049,1,133.34,0
104416,1023,2,142.79,0
104417,1087,1,48.29,4.83
104418,1011,1,36.74,0
104419,1084,1,118.64,0
104419,1085,1,121.79,0
104420,1004,1,79.79,0
104420,1037,1,30.44,0
104421,1005,1,83.99,0
104421,1078,1,90.29,0
104422,1002,1,145.94,0
104422,1054,1,241.49,0
104423,1090,1,18.89,1.89
104424,1051,2,56.69,0
104424,1006,2,17.84,0
104425,1037,1,30.44,0
104426,1015,1,101.84,0
104426,1085,1,121.79,0
104427,1079,1,65.09,0
104427,1024,1,62.99,0
104428,1029,1,32.54,0
104429,1031,1,40.94,0
104429,1020,1,57.74,0
104429,1012,1,115.49,0
104430,1053,2,39.89,0
104431,1027,1,95.54,0
104431,1085,1,121.79,0
104431,1087,2,48.29,0
104431,1071,1,10.49,0
104432,1083,1,20.99,2.1
104432,1054,1,241.49,24.15
104432,1022,1,93.44,9.34
104433,1084,1,118.64,0
104433,1051,1,56.69,0
104433,1081,1,78.74,0
104434,1052,1,219.44,0
104435,1026,1,170.09,17.01
104435,1017,1,91.34,9.13
104435,1084,1,118.64,11.86
104436,1086,1,102.89,0
104436,1071,1,10.49,0
104436,1008,2,46.19,0
104437,1005,1,83.99,0
104438,1010,2,101.84,0
104438,1044,1,556.49,0
104439,1024,1,62.99,0
104440,1088,1,,0
104440,1085,1,121.79,0
104441,1075,1,53.54,0
104442,1016,1,190.04,0
104442,1080,1,141.74,0
104443,1037,1,30.44,0
104444,1072,1,149.09,0
104445,1011,2,36.74,0
104445,1035,1,54.59,0
104446,1005,1,83.99,0
104447,1015,1,101.84,0
104447,1028,1,81.89,0
104447,1020,1,57.74,0
104448,1027,1,95.54,0
104449,1037,1,30.44,0
104449,1077,1,27.29,0
104449,1090,1,18.89,0
104450,1087,1,48.29,0
104451,1019,1,81.89,0
104452,1082,1,110.24,0
104453,1069,1,28.34,0
104454,1080,3,141.74,0
104455,1016,1,,0
104455,1011,1,36.74,0
104455,1017,1,91.34,0
104456,1082,2,110.24,0
104456,1083,1,20.99,0
104456,1047,1,204.74,0
104457,1088,3,22.04,0
104457,1026,1,170.09,0
104458,1034,1,72.44,0
104459,1003,1,24.14,0
104459,1088,1,22.04,0
104460,1030,2,8.39,0
104461,1019,1,81.89,0
104461,1054,1,241.49,0
104461,1007,1,75.59,0
104462,1021,1,130.19,0
104463,1039,1,508.19,0
104464,1025,1,175.34,0
104465,1017,4,91.34,0
104466,1072,2,149.09,0
104467,1054,1,241.49,0
104468,1014,1,38.84,0
104469,1080,1,141.74,0
104470,1073,1,73.49,0
104471,1002,2,145.94,0
104472,1006,2,17.84,0
104472,1050,1,154.34,0
104473,1056,1,251.99,0
104473,1002,1,145.94,0
104474,1070,1,129.14,0
104474,1006,1,17.84,0
104475,1071,1,10.49,0
104476,1035,1,54.59,0
104477,1007,1,75.59,0
104477,1048,1,146.99,0
104478,1054,1,241.49,0
104478,1080,1,141.74,0
104479,1017,2,91.34,0
104480,1013,1,131.24,13.12
104481,1057,1,216.29,0
104482,1071,1,10.49,0
104483,1012,2,115.49,0
104484,1007,1,75.59,0
104485,1008,1,46.19,0
104485,1058,1,98.69,0
104485,1029,1,32.54,0
104486,1036,1,61.94,0
104487,1052,1,219.44,0
104487,1005,2,83.99,0
104488,1033,3,90.29,0
104489,1034,1,72.44,7.24
104489,1021,1,130.19,13.02
104489,1008,1,46.19,4.62
104490,1012,1,115.49,11.55
104491,1007,1,75.59,7.56
104491,1055,1,211.04,21.1
104492,1082,1,110.24,0
104493,1040,1,500.84,0
104493,1010,2,101.84,0
104494,1083,2,20.99,4.2
104495,1036,1,61.94,0
104495,1055,1,211.04,0
104495,1057,2,216.29,0
104496,1044,1,556.49,0
104496,1011,1,36.74,0
104497,1043,1,134.39,0
104497,1086,1,102.89,0
104498,1078,1,90.29,0
104499,1004,1,79.79,0
104499,1016,1,190.04,0
104499,1072,1,149.09,0
104499,1085,1,121.79,0
104500,1013,1,131.24,0
104500,1051,2,56.69,0
104501,1061,1,48.29,0
104501,1038,1,329.69,0
104502,1087,1,48.29,0
104503,1087,1,48.29,0
104503,1032,1,86.09,0
104504,1009,1,138.59,0
104505,1072,1,149.09,0
104506,1051,1,56.69,0
104507,1081,1,78.74,0
104507,1021,3,130.19,0
104508,1010,1,101.84,0
104509,1028,1,81.89,0
104510,1072,1,149.09,0
104511,1019,1,81.89,0
104511,1009,2,138.59,0
104511,1004,1,79.79,0
104512,1086,1,102.89,0
104513,1034,1,72.44,0
104514,1011,1,36.74,0
104514,1086,1,102.89,0
104514,1044,1,556.49,0
104514,1015,2,101.84,0
104515,1080,3,141.74,0
104515,1089,1,56.69,0
104515,1028,1,81.89,0
104516,1003,2,24.14,0
104516,1077,1,27.29,0
104516,1075,1,53.54,0
104517,1083,1,20.99,0
104518,1005,2,83.99,0
104519,1027,1,95.54,0
104520,1081,1,78.74,0
104521,1021,1,130.19,0
104521,1077,1,27.29,0
104522,1072,1,149.09,0
104523,1078,1,90.29,0
104524,1031,1,40.94,0
104525,1089,1,56.69,0
104525,1024,2,62.99,0
104526,1015,1,101.84,0
104526,1050,1,154.34,0
104526,1030,1,8.39,0
104526,1088,1,22.04,0
104527,1006,1,17.84,0
104528,1031,1,40.94,0
104528,1056,1,251.99,0
104529,1039,1,508.19,0
104530,1081,1,78.74,0
104530,1054,3,241.49,0
104531,1048,1,146.99,0
104531,1004,1,79.79,0
104531,1041,1,581.69,0
104531,1052,1,219.44,0
104532,1073,1,73.49,0
104532,1071,2,10.49,0
104533,1082,1,110.24,0
104534,1023,1,142.79,0
104535,1024,1,62.99,0
104535,1031,1,40.94,0
104535,1016,1,190.04,0
104536,1029,1,32.54,0
104537,1080,1,141.74,0
104537,1002,1,145.94,0
104538,1015,1,101.84,0
104539,1042,1,812.69,0
104540,1075,1,53.54,0
104540,1090,1,18.89,0
104541,1087,2,48.29,0
104541,1042,1,812.69,0
104541,1072,1,149.09,0
104542,1009,1,138.59,0
104543,1087,1,48.29,0
104544,1008,1,46.19,0
104544,1032,4,86.09,0
104545,1078,1,90.29,0
104546,1053,1,39.89,0
104547,1070,1,129.14,0
104547,1023,1,142.79,0
104548,1002,2,145.94,0
104548,1049,1,133.34,0
104548,1087,1,48.29,0
104549,1017,1,91.34,0
104550,1026,1,170.09,0
104551,1008,1,46.19,0
104552,1019,1,81.89,0
104552,1024,1,62.99,0
104553,1074,1,20.99,0
104553,1078,1,90.29,0
104553,1079,1,65.09,0
104554,1037,1,30.44,0
104555,1055,1,211.04,0
104555,1011,2,36.74,0
104555,1053,3,39.89,0
104556,1013,1,131.24,0
104557,1013,1,131.24,0
104558,1049,1,133.34,0
104558,1021,1,130.19,0
104559,1073,1,73.49,0
104560,1086,1,102.89,0
104560,1025,1,175.34,0
104560,1036,2,61.94,0
104561,1017,1,91.34,0
104562,1088,1,22.04,0
104562,1071,1,10.49,0
104563,1013,1,131.24,0
104564,1019,1,81.89,0
104565,1007,1,75.59,0
104566,1054,1,241.49,0
104566,1030,1,8.39,0
104567,1030,1,8.39,0
104568,1011,1,36.74,0
104569,1015,3,101.84,0
104570,1073,1,73.49,0
104571,1084,1,118.64,0
104572,1080,2,141.74,0
104573,1007,1,75.59,7.56
104574,1014,1,38.84,0
104574,1089,1,56.69,0
104575,1083,2,20.99,0
104576,1029,1,32.54,0
104577,1019,1,81.89,0
104578,1011,1,36.74,3.67
104579,1040,1,500.84,0
104579,1020,1,57.74,0
104579,1080,1,141.74,0
104580,1031,1,40.94,0
104580,1089,1,56.69,0
104580,1058,1,98.69,0
104581,1038,1,329.69,0
104582,1059,1,491.39,0
104583,1021,1,130.19,0
104584,1045,1,532.34,0
104584,1070,1,129.14,0
104584,1079,1,65.09,0
104584,1001,1,65.09,0
104585,1088,1,22.04,0
104586,1017,3,91.34,0
104587,1013,2,131.24,0
104588,1005,1,83.99,0
104588,1089,1,56.69,0
104588,1022,1,93.44,0
104588,1037,1,30.44,0
104589,1034,2,72.44,0
104590,1018,2,223.64,44.73
104591,1004,1,79.79,0
104591,1033,1,90.29,0
104592,1048,1,146.99,0
104592,1002,1,145.94,0
104593,1027,1,95.54,0
104594,1014,1,38.84,0
104595,1009,1,138.59,0
104596,1084,1,118.64,0
104596,1019,1,81.89,0
104597,1021,3,130.19,0
104598,1031,1,40.94,0
104598,1015,1,,0
104599,1035,2,54.59,0
104600,1080,1,141.74,0
104600,1034,1,72.44,0
104600,1083,2,20.99,0
104600,1028,1,81.89,0
104601,1026,2,170.09,0
104602,1081,1,78.74,0
104603,1052,1,219.44,0
104603,1002,1,145.94,0
104603,1078,4,90.29,0
104604,1078,1,90.29,9.03
104605,1016,1,190.04,0
104605,1051,1,56.69,0
104605,1026,1,170.09,0
104606,1080,1,141.74,0
104606,1053,1,39.89,0
104606,1012,2,115.49,0
104606,1011,1,36.74,0
104607,1009,1,,0
104608,1057,1,216.29,0
104609,1076,2,145.94,0
104610,1016,1,190.04,0
104610,1015,1,,0
104611,1060,1,,0
104611,1039,1,508.19,0
104611,1004,1,79.79,0
104611,1072,1,149.09,0
104612,1012,1,115.49,0
104612,1051,3,56.69,0
104612,1033,1,90.29,0
104613,1042,1,812.69,0
104613,1085,1,121.79,0
104614,1007,1,75.59,0
104615,1045,1,532.34,53.23
104616,1011,1,36.74,0
104617,1015,1,101.84,0
104618,1006,1,17.84,0
104618,1087,2,48.29,0
104619,1073,1,73.49,0
104620,1039,1,508.19,0
104621,1031,1,40.94,0
104621,1079,1,65.09,0
104622,1062,1,160.64,0
104623,1025,1,175.34,0
104624,1089,1,56.69,0
104625,1013,1,131.24,13.12
104626,1060,3,141.74,0
104627,1032,1,86.09,0
104628,1074,1,20.99,0
104629,1087,1,48.29,0
104629,1032,3,86.09,0
104630,1088,1,22.04,0
104631,1087,4,48.29,0
104631,1054,1,241.49,0
104631,1001,1,65.09,0
104631,1070,1,129.14,0
104632,1090,1,18.89,0
104633,1036,3,61.94,0
104634,1025,3,175.34,0
104634,1078,1,90.29,0
104634,1052,2,219.44,0
104635,1088,1,22.04,0
104635,1007,1,75.59,0
104635,1055,1,211.04,0
104636,1034,1,72.44,0
104637,1014,1,38.84,0
104637,1073,1,73.49,0
104637,1034,1,72.44,0
104637,1075,1,53.54,0
104638,1070,2,129.14,0
104638,1011,1,36.74,0
104639,1087,1,48.29,0
104639,1058,2,98.69,0
104640,1008,1,,4.62
104641,1061,2,48.29,0
104642,1071,1,10.49,0
104642,1080,1,141.74,0
104643,1072,2,149.09,0
104644,1014,1,38.84,0
104645,1046,1,150.14,0
104645,1050,1,154.34,0
104645,1018,1,223.64,0
104645,1020,1,57.74,0
104646,1002,1,145.94,0
104647,1061,1,48.29,0
104647,1016,1,190.04,0
104647,1079,1,65.09,0
104647,1034,1,72.44,0
104648,1077,1,27.29,0
104648,1025,2,175.34,0
104649,1002,1,145.94,0
104650,1089,2,56.69,0
104651,1085,1,121.79,0
104652,1062,1,160.64,0
104653,1087,1,48.29,0
104653,1037,1,30.44,0
104654,1046,1,150.14,0
104655,1074,1,20.99,0
104655,1019,2,81.89,0
104655,1008,1,46.19,0
104656,1012,1,115.49,0
104657,1002,1,145.94,0
104657,1053,1,39.89,0
104657,1039,1,508.19,0
104658,1073,1,73.49,0
104659,1075,1,53.54,0
104660,1078,1,90.29,0
104660,1015,2,101.84,0
104660,1075,2,53.54,0
104661,1077,2,27.29,0
104661,1051,1,56.69,0
104661,1001,2,65.09,0
104661,1021,3,130.19,0
104662,1018,3,223.64,0
104663,1034,1,72.44,0
104664,1003,1,24.14,0
104665,1085,1,121.79,0
104665,1008,2,46.19,0
104665,1037,2,30.44,0
104665,1046,1,150.14,0
104666,1010,1,101.84,0
104667,1082,1,110.24,0
104668,1034,1,72.44,0
104669,1009,1,138.59,0
104670,1040,1,500.84,50.08
104671,1078,4,90.29,0
104672,1005,1,83.99,0
104673,1085,1,121.79,0
104674,1038,1,329.69,0
104675,1011,1,36.74,0
104676,1026,2,170.09,0
104677,1007,2,75.59,0
104678,1028,1,81.89,0
104679,1044,1,556.49,0
104679,1090,1,18.89,0
104680,1001,1,65.09,0
104680,1006,2,17.84,0
104681,1036,1,61.94,0
104682,1001,1,65.09,0
104683,1085,2,121.79,0
104684,1061,2,48.29,0
104684,1015,1,101.84,0
104684,1080,1,,0
104685,1079,1,65.09,6.51
104686,1029,1,32.54,0
104686,1050,1,154.34,0
104687,1028,3,81.89,0
104688,1056,1,251.99,0
104688,1005,1,83.99,0
104689,1021,1,130.19,0
104689,1033,1,90.29,0
104690,1010,1,101.84,0
104690,1012,2,115.49,0
104691,1042,1,812.69,0
104692,1012,1,115.49,0
104692,1015,1,101.84,0
104692,1077,1,27.29,0
104693,1079,1,65.09,0
104693,1089,4,56.69,0
104693,1064,2,161.69,0
104693,1077,2,27.29,0
104694,1004,1,79.79,0
104694,1022,1,93.44,0
104695,1084,1,118.64,0
104695,1056,1,251.99,0
104695,1065,1,173.24,0
104695,1076,1,145.94,0
104696,1002,4,145.94,0
104697,1010,2,101.84,0
104697,1054,1,241.49,0
104697,1062,1,160.64,0
104698,1055,2,211.04,42.21
104698,1081,1,78.74,7.87
104699,1020,2,57.74,0
104700,1013,1,131.24,0
104700,1025,1,175.34,0
104701,1030,1,8.39,0
104702,1080,1,141.74,0
104703,1083,3,20.99,0
104704,1029,1,32.54,0
104705,1023,2,142.79,0
104706,1085,1,121.79,0
104707,1005,2,83.99,0
104707,1081,1,78.74,0
104708,1073,1,73.49,0
104709,1019,1,81.89,0
104709,1078,1,90.29,0
104710,1039,1,508.19,0
104711,1065,1,173.24,0
104712,1073,1,73.49,0
104713,1017,1,91.34,0
104714,1033,1,90.29,0
104715,1015,2,101.84,0
104716,1046,1,150.14,0
104716,1036,1,61.94,0
104717,1026,1,170.09,0
104718,1016,2,190.04,0
104718,1085,2,121.79,0
104718,1076,1,145.94,0
104719,1021,1,130.19,0
104720,1075,1,53.54,5.35
104721,1015,1,101.84,0
104722,1007,1,75.59,0
104722,1085,1,121.79,0
104722,1068,2,52.49,0
104723,1014,1,38.84,0
104724,1075,1,53.54,0
104724,1003,1,24.14,0
104724,1056,2,251.99,0
104725,1036,2,61.94,0
104726,1018,3,,67.09
104727,1081,1,78.74,0
104728,1009,1,138.59,0
104729,1085,1,121.79,0
104730,1049,1,133.34,0
104731,1024,1,62.99,0
104731,1086,1,102.89,0
104732,1083,1,20.99,0
104732,1058,1,98.69,0
104733,1017,2,91.34,0
104733,1087,1,48.29,0
104734,1025,1,175.34,0
104735,1048,1,146.99,0
104735,1073,1,73.49,0
104736,1033,1,90.29,0
104737,1086,2,102.89,0
104738,1089,2,56.69,0
104738,1090,1,18.89,0
104739,1078,1,90.29,0
104740,1045,1,532.34,0
104741,1076,1,145.94,0
104741,1032,1,86.09,0
104742,1075,2,53.54,0
104743,1086,1,102.89,0
104743,1018,1,223.64,0
104744,1001,1,65.09,0
104744,1027,2,95.54,0
104745,1079,1,65.09,0
104746,1089,2,56.69,11.34
104747,1027,1,95.54,0
104747,1032,1,86.09,0
104747,1084,2,118.64,0
104748,1084,1,118.64,0
104749,1079,1,65.09,0
104750,1074,1,20.99,0
104750,1072,2,149.09,0
104750,1031,1,40.94,0
104750,1038,1,329.69,0
104751,1044,1,556.49,0
104751,1082,1,,0
104751,1078,1,90.29,0
104751,1001,1,65.09,0
104752,1015,1,101.84,0
104753,1032,1,86.09,0
104754,1012,1,115.49,0
104755,1008,3,46.19,0
104755,1043,1,134.39,0
104755,1026,2,170.09,0
104756,1058,1,98.69,0
104756,1041,1,581.69,0
104757,1087,1,48.29,0
104757,1039,1,508.19,0
104758,1006,1,17.84,0
104758,1068,1,52.49,0
104759,1003,2,24.14,4.83
104759,1004,1,79.79,7.98
104760,1015,1,101.84,0
104761,1059,1,491.39,0
104762,1074,1,20.99,0
104763,1023,1,142.79,0
104764,1079,2,65.09,0
104764,1026,1,170.09,0
104765,1011,1,36.74,0
104765,1004,1,79.79,0
104766,1088,1,22.04,0
104766,1079,1,65.09,0
104766,1034,1,72.44,0
104767,1077,1,27.29,0
104767,1002,1,145.94,0
104767,1019,1,81.89,0
104768,1038,1,329.69,0
104768,1021,1,130.19,0
104769,1030,1,8.39,0
104769,1018,2,223.64,0
104769,1024,1,62.99,0
104769,1085,1,121.79,0
104770,1028,1,81.89,0
104770,1082,1,110.24,0
104771,1045,1,532.34,0
104771,1036,1,61.94,0
104772,1001,2,65.09,0
104773,1027,1,95.54,0
104774,1071,1,10.49,0
104774,1055,1,211.04,0
104774,1054,1,241.49,0
104774,1045,1,532.34,0
104775,1013,1,131.24,0
104776,1010,1,101.84,0
104777,1005,1,83.99,0
104778,1013,2,131.24,0
104778,1024,3,62.99,0
104779,1045,1,532.34,0
104779,1077,1,27.29,0
104779,1023,1,142.79,0
104779,1036,1,61.94,0
104780,1047,1,204.74,0
104781,1016,1,190.04,0
104782,1022,1,93.44,0
104783,1082,2,110.24,0
104784,1009,2,138.59,0
104785,1077,1,27.29,0
104785,1040,1,500.84,0
104785,1080,1,141.74,0
104786,1080,2,141.74,0
104787,1056,1,251.99,0
104787,1053,1,39.89,0
104787,1082,1,110.24,0
104787,1015,1,101.84,0
104788,1073,2,73.49,0
104789,1065,2,173.24,0
104790,1082,1,110.24,0
104791,1008,1,46.19,0
104792,1017,1,91.34,0
104793,1003,1,24.14,0
104794,1075,1,53.54,0
104794,1079,2,65.09,0
104795,1087,1,48.29,0
104795,1073,1,73.49,0
104796,1004,1,79.79,0
104797,1012,1,115.49,0
104797,1014,1,38.84,0
104798,1037,1,30.44,0
104798,1014,1,38.84,0
104799,1004,3,79.79,0
104800,1085,1,121.79,0
104801,1082,1,110.24,0
104801,1044,1,556.49,0
104802,1018,1,223.64,0
104803,1028,2,81.89,0
104804,1085,2,121.79,24.36
104805,1090,1,18.89,0
104806,1058,2,98.69,0
104806,1028,2,81.89,0
104807,1015,1,101.84,0
104807,1037,2,30.44,0
104808,1071,2,10.49,0
104808,1008,2,46.19,0
104808,1076,1,145.94,0
104808,1083,1,20.99,0
104809,1076,2,145.94,0
104809,1034,2,72.44,0
104809,1081,1,78.74,0
104810,1047,1,204.74,0
104810,1014,3,38.84,0
104811,1059,1,491.39,0
104812,1006,1,17.84,0
104813,1014,1,38.84,0
104814,1056,1,251.99,0
104815,1072,1,149.09,0
104816,1029,2,32.54,0
104817,1075,1,53.54,0
104817,1006,2,,0
104818,1088,1,22.04,0
104818,1011,1,36.74,0
104819,1067,1,36.74,0
104820,1040,1,500.84,0
104821,1011,1,36.74,0
104822,1087,1,48.29,0
104822,1019,1,81.89,0
104822,1035,2,54.59,0
104822,1018,1,223.64,0
104823,1008,1,46.19,0
104823,1029,2,32.54,0
104824,1074,1,20.99,0
104824,1002,1,145.94,0
104825,1034,2,72.44,0
104826,1063,1,258.29,0
104827,1011,1,36.74,0
104827,1016,1,190.04,0
104828,1012,1,115.49,0
104828,1032,1,86.09,0
104829,1036,1,61.94,0
104830,1018,2,223.64,0
104831,1015,1,101.84,0
104831,1024,1,62.99,0
104832,1014,1,38.84,0
104832,1017,1,91.34,0
104833,1006,1,17.84,0
104834,1046,1,150.14,0
104834,1076,3,145.94,0
104835,1029,4,32.54,0
104836,1085,2,121.79,0
104837,1090,1,18.89,0
104838,1046,1,150.14,0
104839,1076,1,145.94,0
104840,1018,1,223.64,0
104840,1017,1,91.34,0
104841,1001,1,65.09,0
104841,1018,2,223.64,0
104842,1070,1,129.14,0
104842,1075,1,53.54,0
104842,1082,1,110.24,0
104843,1072,1,149.09,0
104844,1088,1,22.04,0
104844,1004,1,79.79,0
104845,1062,1,160.64,0
104846,1086,1,102.89,0
104846,1012,2,115.49,0
104847,1011,1,36.74,0
104847,1058,1,98.69,0
104848,1016,1,190.04,0
104849,1035,1,54.59,0
104849,1025,1,175.34,0
104849,1005,1,83.99,0
104849,1034,1,72.44,0
104850,1050,2,154.34,0
104851,1077,1,27.29,0
104851,1011,1,36.74,0
104852,1037,1,30.44,0
104852,1073,1,73.49,0
104853,1028,1,81.89,0
104854,1055,1,211.04,0
104855,1017,1,91.34,0
104856,1029,1,32.54,0
104857,1075,3,53.54,0
104858,1076,1,145.94,0
104859,1085,1,121.79,0
104860,1012,1,115.49,0
104860,1005,1,83.99,0
104861,1082,1,110.24,0
104862,1077,3,27.29,0
104863,1033,1,90.29,0
104864,1076,1,145.94,0
104864,1036,1,61.94,0
104864,1010,1,101.84,0
104865,1026,1,170.09,0
104865,1054,1,241.49,0
104865,1039,1,508.19,0
104865,1012,1,115.49,0
104866,1086,2,102.89,0
104867,1084,1,118.64,0
104867,1049,1,133.34,0
104868,1086,1,102.89,0
104868,1051,1,56.69,0
104869,1008,1,46.19,0
104870,1057,2,216.29,64.89
104870,1089,1,56.69,8.5
104871,1071,1,10.49,0
104871,1072,1,149.09,0
104872,1027,1,95.54,0
104872,1035,2,54.59,0
104872,1008,1,46.19,0
104872,1014,1,38.84,0
104873,1090,1,18.89,0
104874,1003,1,24.14,3.62
104874,1037,1,30.44,4.57
104875,1017,3,91.34,0
104876,1027,2,95.54,0
104877,1015,1,101.84,0
104877,1069,2,28.34,0
104877,1047,1,204.74,0
104878,1044,1,556.49,0
104879,1017,1,91.34,0
104880,1028,1,81.89,12.28
104881,1011,2,36.74,0
104881,1002,1,145.94,0
104882,1041,1,581.69,0
104883,1079,2,65.09,0
104883,1003,1,24.14,0
104884,1048,1,146.99,0
104884,1079,2,65.09,0
104885,1064,1,161.69,24.25
104886,1047,1,204.74,0
104886,1010,1,101.84,0
104887,1080,2,141.74,0
104888,1070,1,129.14,0
104888,1066,1,180.59,0
104888,1037,1,30.44,0
104889,1090,1,18.89,0
104890,1086,1,102.89,0
104890,1045,1,532.34,0
104891,1079,1,65.09,9.76
104891,1076,1,145.94,21.89
104891,1015,2,101.84,30.55
104891,1029,1,32.54,4.88
104892,1040,1,500.84,0
104893,1074,1,20.99,0
104893,1084,2,118.64,0
104894,1013,1,131.24,0
104895,1073,1,73.49,0
104895,1005,3,83.99,0
104896,1074,2,20.99,0
104897,1015,2,101.84,30.55
104897,1071,1,10.49,1.57
104898,1001,1,65.09,0
104899,1085,1,121.79,0
104900,1027,1,95.54,0
104901,1085,1,121.79,0
104902,1018,1,223.64,0
104903,1058,1,98.69,0
104904,1004,3,79.79,0
104904,1073,2,73.49,0
104905,1070,1,129.14,0
104906,1058,1,,14.8
104907,1004,1,79.79,0
104907,1017,1,91.34,0
104908,1018,2,,0
104908,1053,1,39.89,0
104909,1071,1,10.49,1.57
104910,1020,1,57.74,0
104910,1009,1,138.59,0
104910,1031,2,40.94,0
104910,1051,1,56.69,0
104911,1054,1,241.49,0
104911,1074,1,20.99,0
104912,1037,1,30.44,4.57
104912,1029,1,32.54,4.88
104912,1016,1,190.04,28.51
104913,1039,1,508.19,0
104914,1089,1,56.69,8.5
104914,1062,1,160.64,24.1
104914,1006,1,17.84,2.68
104915,1001,1,65.09,9.76
104916,1028,3,81.89,0
104917,1005,1,83.99,0
104917,1017,1,91.34,0
104918,1011,1,36.74,0
104918,1084,1,118.64,0
104919,1065,1,173.24,0
104919,1085,1,121.79,0
104919,1057,1,216.29,0
104920,1007,1,75.59,0
104921,1088,2,22.04,0
104922,1024,2,62.99,18.9
104923,1076,1,145.94,0
104923,1035,1,54.59,0
104924,1013,1,131.24,0
104925,1016,2,190.04,0
104925,1076,1,145.94,0
104926,1034,1,72.44,0
104926,1080,1,141.74,0
104927,1017,1,91.34,0
104927,1062,1,160.64,0
104928,1071,1,10.49,0
104929,1003,3,24.14,0
104930,1006,1,17.84,0
104931,1083,1,20.99,0
104931,1056,1,251.99,0
104931,1006,1,17.84,0
104931,1067,2,36.74,0
104932,1029,1,32.54,0
104932,1028,2,81.89,0
104932,1004,1,79.79,0
104933,1085,1,121.79,0
104934,1024,1,62.99,9.45
104935,1007,1,75.59,0
104935,1006,1,17.84,0
104936,1073,1,73.49,0
104936,1084,1,118.64,0
104937,1080,1,141.74,0
104938,1036,1,61.94,0
