order_id,customer_id,order_date,status,payment_method,discount_code,shipping_fee
105594,2608,2025-04-27 14:32:39,completed,apple_pay,,0
105595,1629,2025-04-27 15:24:51,completed,credit_card,,0
105596,1884,2025-04-27 15:56:57,completed,credit_card,WELCOME10,0
105597,256,2025-04-27 16:13:32,completed,paypal,,0
105598,70,2025-04-27 16:30:36,completed,paypal,,0
105599,350,2025-04-27 16:49:18,completed,credit_card,,0
105600,858,2025-04-27 17:42:58,completed,credit_card,,0
105601,2821,2025-04-27 18:35:41,completed,credit_card,,0
105602,686,2025-04-27 20:46:57,completed,credit_card,WELCOME10,0
105603,2252,2025-04-27 22:02:24,completed,paypal,,6.95
105604,930,2025-04-27 22:35:40,completed,credit_card,,0
105605,135,2025-04-28 07:11:07,completed,credit_card,SPRING15,0
105606,2361,2025-04-28 09:43:00,completed,apple_pay,SPRING15,6.95
105607,41,2025-04-28 10:07:52,completed,credit_card,,0
105608,507,2025-04-28 10:21:27,completed,credit_card,,0
105609,2258,2025-04-28 11:29:57,completed,apple_pay,,0
105610,90,2025-04-28 12:47:27,completed,credit_card,SPRING15,0
105611,107,2025-04-28 13:00:34,completed,gift_card,SPRING15,0
105612,2651,2025-04-28 13:35:19,completed,credit_card,,6.95
105613,942,2025-04-28 15:59:00,completed,credit_card,,6.95
105614,3380,2025-04-28 17:33:59,completed,apple_pay,,0
105615,885,2025-04-28 17:35:13,completed,paypal,,0
105616,1096,2025-04-28 18:01:52,completed,credit_card,SPRING15,0
105617,3526,2025-04-28 18:34:18,completed,apple_pay,,0
105618,780,2025-04-28 19:10:15,completed,credit_card,,0
105619,3032,2025-04-28 21:36:05,completed,apple_pay,,6.95
105620,170,2025-04-28 21:38:40,completed,apple_pay,,0
105621,3015,2025-04-28 22:52:38,completed,credit_card,,0
105622,334,2025-04-28 23:40:56,completed,credit_card,,0
105623,3029,2025-04-28 23:44:04,completed,credit_card,,6.95
105624,1155,2025-04-29 06:20:30,completed,credit_card,,6.95
105625,285,2025-04-29 06:22:56,completed,credit_card,,6.95
105626,856,2025-04-29 06:54:26,completed,apple_pay,,0
105627,2539,2025-04-29 07:20:11,completed,credit_card,,0
105628,1220,2025-04-29 07:53:27,completed,paypal,,0
105629,1763,2025-04-29 09:05:25,completed,credit_card,WELCOME10,0
105630,2743,2025-04-29 10:06:25,completed,paypal,,0
105631,1759,2025-04-29 12:28:56,completed,credit_card,,0
105632,399,2025-04-29 12:35:47,completed,credit_card,SPRING15,0
105633,1775,2025-04-29 13:44:54,completed,credit_card,,0
105634,831,2025-04-29 14:13:30,completed,credit_card,,0
105635,3207,2025-04-29 14:15:19,completed,apple_pay,,0
105636,2914,2025-04-29 14:54:30,completed,apple_pay,,6.95
105637,3098,2025-04-29 15:33:38,completed,paypal,,0
105638,1330,2025-04-29 17:23:52,completed,paypal,,0
105639,526,2025-04-29 19:35:08,canceled,paypal,,0
105640,858,2025-04-29 19:49:09,completed,paypal,,0
105641,48,2025-04-29 19:53:51,completed,credit_card,,0
105642,1104,2025-04-29 20:39:56,completed,paypal,SPRING15,0
105643,2451,2025-04-29 21:03:39,completed,credit_card,,0
105644,954,2025-04-30 06:26:24,completed,apple_pay,,0
105645,2560,2025-04-30 08:13:41,completed,paypal,,0
105646,1480,2025-04-30 13:48:08,completed,paypal,,0
105647,1729,2025-04-30 14:26:45,completed,paypal,,0
105648,3311,2025-04-30 15:31:42,completed,paypal,,0
105649,1257,2025-04-30 19:59:28,completed,apple_pay,,6.95
105650,189,2025-04-30 21:14:45,completed,credit_card,,6.95
105651,803,2025-04-30 21:19:52,completed,credit_card,SPRING15,0
105652,1768,2025-04-30 23:28:47,completed,credit_card,,0
105653,1522,2025-05-01 07:07:06,completed,credit_card,,6.95
105654,1039,2025-05-01 09:02:31,completed,credit_card,SPRING15,6.95
105655,3134,2025-05-01 09:38:00,completed,credit_card,,0
105656,382,2025-05-01 10:38:01,completed,credit_card,,0
105657,85,2025-05-01 14:15:03,completed,credit_card,,6.95
105658,2990,2025-05-01 15:21:06,completed,credit_card,,0
105659,1142,2025-05-01 16:20:01,completed,credit_card,SPRING15,6.95
105660,1229,2025-05-01 19:05:39,completed,credit_card,,0
105661,1188,2025-05-01 19:57:16,completed,credit_card,,6.95
105662,3249,2025-05-01 20:41:18,completed,credit_card,,6.95
105663,443,2025-05-01 22:11:24,completed,credit_card,SPRING15,0
105664,682,2025-05-02 08:39:12,completed,credit_card,,0
105665,1489,2025-05-02 09:14:58,completed,paypal,,0
105666,994,2025-05-02 09:17:09,completed,apple_pay,,0
105667,2258,2025-05-02 13:13:02,completed,credit_card,,6.95
105668,3564,2025-05-02 15:33:29,completed,apple_pay,,0
105669,2887,2025-05-02 17:03:44,completed,credit_card,,0
105670,3533,2025-05-02 17:48:58,completed,paypal,,0
105671,1061,2025-05-02 18:38:47,completed,apple_pay,,0
105672,48,2025-05-02 19:07:56,completed,credit_card,,0
105673,307,2025-05-02 19:59:48,completed,credit_card,,0
105674,2743,2025-05-02 20:14:02,completed,credit_card,,0
105675,3507,2025-05-02 22:29:09,returned,credit_card,,0
105676,2156,2025-05-02 23:13:50,completed,credit_card,,0
105677,3308,2025-05-02 23:21:50,completed,credit_card,,0
105678,1085,2025-05-02 23:35:15,completed,credit_card,WELCOME10,0
105679,2749,2025-05-03 06:07:17,completed,credit_card,,0
105680,3372,2025-05-03 06:25:32,completed,paypal,,6.95
105681,133,2025-05-03 11:44:57,completed,apple_pay,,0
105682,1891,2025-05-03 13:11:27,completed,credit_card,,6.95
105683,3272,2025-05-03 13:31:27,completed,credit_card,,0
105684,2821,2025-05-03 14:31:40,completed,gift_card,,6.95
105685,1583,2025-05-03 15:24:56,completed,credit_card,WELCOME10,0
105686,2821,2025-05-03 15:36:17,completed,apple_pay,,0
105687,2297,2025-05-03 16:08:04,completed,credit_card,SPRING15,0
105688,2932,2025-05-03 19:21:51,completed,credit_card,SPRING15,6.95
105689,2995,2025-05-03 20:42:43,completed,paypal,,0
105690,2104,2025-05-03 21:52:50,completed,credit_card,,0
105691,2033,2025-05-04 06:02:41,completed,paypal,,0
105692,1012,2025-05-04 06:34:15,returned,apple_pay,,6.95
105693,2011,2025-05-04 07:53:20,completed,paypal,,0
105694,3249,2025-05-04 08:04:55,completed,credit_card,,0
105695,2011,2025-05-04 08:52:21,completed,apple_pay,,0
105696,3466,2025-05-04 10:28:15,completed,apple_pay,,6.95
105697,1764,2025-05-04 12:11:33,completed,apple_pay,,0
105698,1722,2025-05-04 13:09:58,completed,credit_card,,6.95
105699,3564,2025-05-04 16:54:09,completed,paypal,,0
105700,443,2025-05-04 17:58:34,completed,credit_card,,0
105701,3107,2025-05-04 18:10:46,completed,credit_card,,0
105702,133,2025-05-04 23:18:53,completed,credit_card,,0
105703,954,2025-05-05 08:11:14,returned,credit_card,,0
105704,2505,2025-05-05 10:26:35,canceled,credit_card,,6.95
105705,2004,2025-05-05 12:18:22,completed,credit_card,,6.95
105706,1552,2025-05-05 13:12:19,completed,credit_card,,0
105707,159,2025-05-05 15:11:54,completed,credit_card,,0
105708,2821,2025-05-05 16:56:25,completed,credit_card,,0
105709,1443,2025-05-05 17:12:02,completed,credit_card,,0
105710,3497,2025-05-05 17:14:36,completed,credit_card,,6.95
105711,1955,2025-05-05 20:16:25,completed,credit_card,,0
105712,48,2025-05-05 22:25:28,completed,credit_card,SPRING15,6.95
105713,1664,2025-05-05 23:02:23,completed,credit_card,,6.95
105714,300,2025-05-06 06:44:22,completed,credit_card,,0
105715,1184,2025-05-06 08:29:32,completed,credit_card,,0
105716,244,2025-05-06 09:33:57,completed,gift_card,,0
105717,3552,2025-05-06 11:17:33,completed,apple_pay,,0
105718,2821,2025-05-06 12:00:28,completed,credit_card,,0
105719,3219,2025-05-06 15:06:20,completed,paypal,,0
105720,2500,2025-05-06 19:11:51,completed,credit_card,,0
105721,838,2025-05-06 19:15:49,completed,credit_card,,0
105722,1763,2025-05-06 21:55:57,completed,paypal,,0
105723,3397,2025-05-06 21:56:58,completed,paypal,,0
105724,2136,2025-05-06 23:08:43,completed,paypal,,0
105725,228,2025-05-07 08:50:05,completed,credit_card,,6.95
105726,3213,2025-05-07 11:17:35,completed,credit_card,SPRING15,0
105727,725,2025-05-07 11:21:19,completed,apple_pay,,6.95
105728,1171,2025-05-07 11:46:42,canceled,credit_card,,6.95
105729,1768,2025-05-07 13:32:05,completed,paypal,,0
105730,2906,2025-05-07 13:35:49,completed,paypal,,0
105731,1292,2025-05-07 14:23:28,completed,credit_card,,0
105732,1873,2025-05-07 14:27:38,returned,credit_card,,0
105733,780,2025-05-07 15:21:12,completed,paypal,,6.95
105734,384,2025-05-07 15:47:46,completed,credit_card,,0
105735,1264,2025-05-07 16:28:23,completed,apple_pay,,0
105736,1454,2025-05-07 16:29:34,completed,credit_card,,0
105737,1480,2025-05-07 17:05:46,completed,credit_card,,6.95
105738,231,2025-05-07 21:39:38,completed,paypal,,0
105739,2884,2025-05-07 22:30:45,completed,credit_card,,6.95
105740,501,2025-05-08 06:37:57,completed,credit_card,,6.95
105741,214,2025-05-08 09:44:43,completed,apple_pay,,0
105742,1157,2025-05-08 09:45:12,completed,credit_card,,0
105743,2515,2025-05-08 11:57:43,completed,paypal,,0
105744,1489,2025-05-08 17:08:03,completed,credit_card,,0
105745,2867,2025-05-08 17:50:45,completed,credit_card,,0
105746,5,2025-05-08 18:38:32,completed,credit_card,,0
105747,1946,2025-05-08 20:08:00,canceled,apple_pay,,6.95
105748,2551,2025-05-08 20:17:02,completed,paypal,,6.95
105749,1108,2025-05-08 22:23:55,completed,apple_pay,,0
105750,295,2025-05-08 22:50:35,completed,paypal,SPRING15,6.95
105751,3582,2025-05-09 06:24:13,completed,credit_card,,0
105752,1708,2025-05-09 08:40:24,completed,credit_card,,0
105753,3208,2025-05-09 08:49:15,canceled,credit_card,,6.95
105754,1104,2025-05-09 09:40:07,completed,credit_card,,0
105755,678,2025-05-09 10:24:08,completed,apple_pay,,0
105756,271,2025-05-09 11:28:18,completed,credit_card,,0
105757,1304,2025-05-09 16:57:40,completed,gift_card,,0
105758,334,2025-05-09 20:25:21,completed,paypal,WELCOME10,0
105759,3459,2025-05-09 21:33:57,completed,paypal,,0
105760,3222,2025-05-09 23:10:19,completed,credit_card,,0
105761,3032,2025-05-10 06:19:31,completed,paypal,,0
105762,3298,2025-05-10 07:39:54,canceled,credit_card,,6.95
105763,817,2025-05-10 07:53:07,completed,credit_card,,0
105764,1712,2025-05-10 13:13:49,completed,apple_pay,WELCOME10,0
105765,2278,2025-05-10 18:41:26,completed,credit_card,SPRING15,0
105766,2671,2025-05-10 19:15:23,completed,credit_card,,0
105767,2708,2025-05-10 19:37:26,completed,credit_card,SPRING15,0
105768,1552,2025-05-10 21:08:18,completed,apple_pay,,0
105769,1489,2025-05-10 21:40:31,completed,apple_pay,,6.95
105770,2222,2025-05-10 21:59:20,returned,apple_pay,,0
105771,1073,2025-05-10 22:05:15,completed,credit_card,SPRING15,6.95
105772,1851,2025-05-10 23:22:52,completed,credit_card,SPRING15,0
105773,1332,2025-05-11 06:05:50,canceled,credit_card,SPRING15,6.95
105774,2958,2025-05-11 08:52:05,completed,credit_card,,0
105775,3380,2025-05-11 09:56:03,completed,apple_pay,SPRING15,0
105776,1593,2025-05-11 10:42:24,completed,credit_card,,6.95
105777,311,2025-05-11 11:30:12,completed,apple_pay,,6.95
105778,384,2025-05-11 12:24:26,completed,apple_pay,,0
105779,1133,2025-05-11 14:49:14,completed,paypal,,0
105780,807,2025-05-11 14:53:02,completed,apple_pay,,0
105781,1545,2025-05-11 16:43:44,completed,credit_card,,0
105782,659,2025-05-11 17:56:47,completed,credit_card,,0
105783,473,2025-05-11 23:05:23,completed,apple_pay,,0
105784,2577,2025-05-12 07:53:23,canceled,paypal,,0
105785,2263,2025-05-12 10:11:52,completed,apple_pay,,0
105786,106,2025-05-12 16:39:57,completed,apple_pay,SPRING15,0
105787,307,2025-05-12 16:41:23,completed,credit_card,,0
105788,838,2025-05-12 17:00:36,completed,apple_pay,,6.95
105789,2579,2025-05-12 19:32:42,returned,credit_card,,0
105790,2391,2025-05-12 22:14:30,completed,credit_card,,0
105791,3526,2025-05-13 06:46:58,completed,credit_card,,0
105792,2004,2025-05-13 07:17:34,completed,paypal,,0
105793,2515,2025-05-13 08:16:31,completed,credit_card,,6.95
105794,604,2025-05-13 12:11:45,completed,credit_card,,0
105795,2110,2025-05-13 12:18:59,completed,credit_card,,0
105796,3146,2025-05-13 14:41:00,completed,credit_card,SPRING15,0
105797,1200,2025-05-13 16:45:10,completed,apple_pay,,0
105798,1786,2025-05-13 17:39:48,completed,credit_card,,0
105799,54,2025-05-13 18:44:39,completed,credit_card,,0
105800,1314,2025-05-13 19:27:00,completed,credit_card,,0
105801,1489,2025-05-14 07:51:29,completed,paypal,,0
105802,2893,2025-05-14 08:12:07,completed,credit_card,,0
105803,3250,2025-05-14 09:10:26,completed,credit_card,,0
105804,2919,2025-05-14 10:43:51,completed,paypal,,0
105805,1813,2025-05-14 12:53:28,completed,paypal,,0
105806,962,2025-05-14 14:05:23,canceled,credit_card,,0
105807,1282,2025-05-14 14:13:31,completed,credit_card,,0
105808,1264,2025-05-14 18:20:10,completed,paypal,,6.95
105809,481,2025-05-14 19:50:51,completed,paypal,WELCOME10,0
105810,945,2025-05-15 09:15:07,completed,credit_card,,0
105811,1916,2025-05-15 11:38:52,canceled,credit_card,,0
105812,3014,2025-05-15 12:20:44,canceled,apple_pay,,6.95
105813,3271,2025-05-15 12:26:03,completed,credit_card,,0
105814,1473,2025-05-15 13:29:13,completed,credit_card,,0
105815,520,2025-05-15 13:33:51,completed,paypal,,0
105816,3320,2025-05-15 14:12:30,completed,credit_card,,0
105817,245,2025-05-15 16:46:53,completed,credit_card,,0
105818,1391,2025-05-15 17:52:45,completed,credit_card,,0
105819,878,2025-05-15 21:17:08,completed,credit_card,,0
105820,78,2025-05-15 23:07:24,completed,credit_card,,0
105821,383,2025-05-15 23:28:53,completed,credit_card,,0
105822,1209,2025-05-16 07:37:33,completed,paypal,,0
105823,135,2025-05-16 07:55:36,canceled,credit_card,,6.95
105824,2492,2025-05-16 10:41:51,completed,credit_card,,6.95
105825,564,2025-05-16 12:38:48,completed,credit_card,,0
105826,2164,2025-05-16 14:46:05,completed,paypal,,6.95
105827,3030,2025-05-16 15:24:42,canceled,paypal,,0
105828,608,2025-05-16 18:34:54,completed,paypal,,6.95
105829,1654,2025-05-17 06:57:15,canceled,credit_card,,6.95
105830,1984,2025-05-17 08:14:47,completed,credit_card,,0
105831,1892,2025-05-17 11:29:18,completed,paypal,,0
105832,443,2025-05-17 14:50:20,completed,apple_pay,,6.95
105833,202,2025-05-17 14:55:09,completed,credit_card,,0
105834,3087,2025-05-17 16:19:50,completed,paypal,,0
105835,3250,2025-05-17 17:46:34,completed,paypal,SPRING15,6.95
105836,1871,2025-05-17 19:20:15,completed,apple_pay,,0
105837,1884,2025-05-17 19:21:43,completed,credit_card,SPRING15,0
105838,2013,2025-05-17 21:51:38,completed,credit_card,,0
105839,1596,2025-05-17 23:05:13,completed,credit_card,SPRING15,0
105840,235,2025-05-17 23:31:08,completed,gift_card,WELCOME10,0
105841,3548,2025-05-17 23:40:27,completed,paypal,,6.95
105842,2673,2025-05-18 07:07:01,completed,credit_card,,0
105843,171,2025-05-18 07:20:23,completed,paypal,WELCOME10,6.95
105844,41,2025-05-18 08:11:54,completed,credit_card,,0
105845,1011,2025-05-18 08:26:28,completed,credit_card,,0
105846,535,2025-05-18 09:08:40,completed,gift_card,,0
105847,3556,2025-05-18 11:57:37,completed,paypal,SPRING15,0
105848,2197,2025-05-18 12:29:52,completed,credit_card,,0
105849,3032,2025-05-18 12:47:14,completed,credit_card,,0
105850,443,2025-05-18 13:52:51,completed,credit_card,,6.95
105851,9,2025-05-18 15:44:06,completed,credit_card,,0
105852,594,2025-05-18 16:57:17,completed,credit_card,,0
105853,750,2025-05-18 18:21:00,completed,paypal,,0
105854,1454,2025-05-18 19:12:42,completed,paypal,,0
105855,381,2025-05-18 19:47:31,canceled,credit_card,,0
105856,452,2025-05-18 20:07:20,returned,credit_card,,0
105857,2995,2025-05-18 20:48:46,completed,credit_card,,0
105858,528,2025-05-19 07:39:59,completed,credit_card,WELCOME10,0
105859,2264,2025-05-19 08:05:27,completed,credit_card,,0
105860,667,2025-05-19 10:08:10,completed,gift_card,SPRING15,0
105861,838,2025-05-19 10:12:43,completed,credit_card,,0
105862,2712,2025-05-19 10:50:58,completed,credit_card,,6.95
105863,890,2025-05-19 11:13:11,completed,credit_card,,0
105864,2635,2025-05-19 11:36:04,completed,credit_card,,0
105865,37,2025-05-19 12:16:46,completed,credit_card,,6.95
105866,1919,2025-05-19 15:12:25,completed,paypal,,6.95
105867,382,2025-05-19 15:28:10,completed,credit_card,,0
105868,795,2025-05-19 15:51:26,completed,credit_card,,0
105869,780,2025-05-19 18:37:35,canceled,paypal,,0
105870,269,2025-05-19 20:57:19,completed,apple_pay,,0
105871,3337,2025-05-19 22:31:48,completed,apple_pay,,0
105872,2025,2025-05-19 22:36:19,completed,credit_card,,0
105873,1514,2025-05-19 23:51:42,completed,credit_card,,0
105874,2391,2025-05-20 08:24:53,completed,paypal,,0
105875,9,2025-05-20 09:08:34,completed,apple_pay,,0
105876,3582,2025-05-20 11:43:58,completed,credit_card,,0
105877,1262,2025-05-20 11:45:57,completed,credit_card,,0
105878,2834,2025-05-20 12:34:50,completed,apple_pay,,0
105879,2954,2025-05-20 17:04:39,completed,apple_pay,,0
105880,2233,2025-05-20 18:17:23,completed,paypal,,0
105881,577,2025-05-20 21:44:44,completed,credit_card,,0
105882,302,2025-05-20 23:03:30,completed,credit_card,,6.95
105883,2460,2025-05-20 23:06:03,completed,gift_card,,0
105884,2770,2025-05-21 07:59:24,completed,apple_pay,,0
105885,311,2025-05-21 09:35:10,completed,paypal,,0
105886,2105,2025-05-21 15:01:30,completed,apple_pay,,0
105887,1662,2025-05-21 15:13:54,completed,paypal,,0
105888,1104,2025-05-21 15:37:28,completed,credit_card,SPRING15,0
105889,2967,2025-05-21 15:56:33,completed,apple_pay,,0
105890,3435,2025-05-21 16:05:03,completed,credit_card,,0
105891,1104,2025-05-21 16:41:14,completed,credit_card,,0
105892,1173,2025-05-21 18:40:44,completed,paypal,,6.95
105893,2039,2025-05-21 19:05:51,completed,credit_card,,0
105894,3207,2025-05-21 19:27:43,completed,gift_card,,0
105895,1391,2025-05-21 20:42:41,completed,apple_pay,SPRING15,6.95
105896,594,2025-05-21 21:30:52,completed,credit_card,,0
105897,1198,2025-05-21 22:27:14,completed,paypal,,6.95
105898,37,2025-05-21 22:32:38,completed,paypal,SPRING15,0
105899,2821,2025-05-21 22:37:19,completed,apple_pay,,6.95
105900,2460,2025-05-22 06:15:15,completed,paypal,,0
105901,1391,2025-05-22 08:27:00,returned,paypal,SPRING15,6.95
105902,2812,2025-05-22 08:39:11,completed,credit_card,,0
105903,1104,2025-05-22 09:14:42,completed,credit_card,,6.95
105904,216,2025-05-22 12:04:21,completed,credit_card,,0
105905,115,2025-05-22 13:18:16,completed,paypal,,0
105906,3227,2025-05-22 14:47:15,completed,apple_pay,,6.95
105907,780,2025-05-22 15:25:46,canceled,credit_card,,0
105908,1295,2025-05-22 16:11:42,canceled,paypal,WELCOME10,6.95
105909,1209,2025-05-22 16:50:51,completed,credit_card,,0
105910,382,2025-05-22 18:02:56,completed,credit_card,,0
105911,3069,2025-05-22 18:26:49,completed,paypal,,0
105912,3483,2025-05-22 18:31:11,completed,apple_pay,,6.95
105913,3159,2025-05-22 19:51:03,completed,apple_pay,SPRING15,6.95
105914,48,2025-05-22 21:44:26,completed,paypal,,6.95
105915,11,2025-05-22 21:50:15,completed,paypal,,0
105916,2745,2025-05-22 23:07:08,completed,credit_card,,6.95
105917,1628,2025-05-23 09:03:28,completed,apple_pay,,0
105918,1736,2025-05-23 10:14:28,completed,credit_card,,6.95
105919,1488,2025-05-23 11:18:16,completed,apple_pay,SPRING15,6.95
105920,3409,2025-05-23 13:55:23,completed,credit_card,,0
105921,847,2025-05-23 17:01:43,completed,credit_card,,0
105922,1408,2025-05-23 17:13:14,completed,paypal,,0
105923,3014,2025-05-23 18:32:58,completed,paypal,,6.95
105924,1437,2025-05-23 19:11:28,completed,credit_card,,6.95
105925,3250,2025-05-23 20:50:31,completed,credit_card,,0
105926,1320,2025-05-23 21:27:40,completed,paypal,,6.95
105927,2901,2025-05-23 21:34:08,canceled,credit_card,,0
105928,1002,2025-05-23 22:21:52,completed,credit_card,,0
105929,549,2025-05-23 23:16:56,completed,credit_card,SPRING15,0
105930,2227,2025-05-23 23:18:54,completed,credit_card,,0
105931,1366,2025-05-23 23:23:17,completed,apple_pay,WELCOME10,6.95
105932,235,2025-05-24 09:12:46,completed,credit_card,,0
105933,2492,2025-05-24 12:58:25,completed,paypal,,0
105934,1735,2025-05-24 13:34:00,completed,credit_card,,0
105935,307,2025-05-24 15:06:03,canceled,paypal,,0
105936,2460,2025-05-24 18:12:38,completed,gift_card,,0
105937,3416,2025-05-24 19:36:02,completed,paypal,,0
105938,2639,2025-05-24 19:59:32,completed,paypal,,6.95
105939,3445,2025-05-24 21:26:10,completed,paypal,,0
105940,1295,2025-05-24 21:55:52,completed,credit_card,WELCOME10,0
105941,2822,2025-05-24 22:01:40,completed,credit_card,,0
105942,2838,2025-05-24 23:43:12,completed,gift_card,,0
105943,2258,2025-05-25 06:00:35,completed,credit_card,SPRING15,0
105944,3307,2025-05-25 07:38:53,completed,credit_card,,6.95
105945,885,2025-05-25 08:21:13,completed,apple_pay,,6.95
105946,1335,2025-05-25 08:30:25,completed,paypal,,6.95
105947,151,2025-05-25 08:58:54,completed,credit_card,,0
105948,3543,2025-05-25 09:17:25,completed,credit_card,,6.95
105949,1012,2025-05-25 11:11:52,completed,credit_card,,0
105950,3582,2025-05-25 13:38:46,completed,paypal,,0
105951,3385,2025-05-25 14:14:22,completed,credit_card,,0
105952,376,2025-05-25 15:03:23,completed,paypal,,0
105953,24,2025-05-25 16:14:33,completed,apple_pay,,0
105954,3014,2025-05-25 16:20:27,completed,credit_card,WELCOME10,0
105955,2743,2025-05-25 16:33:08,completed,credit_card,,6.95
105956,30,2025-05-25 17:32:21,completed,credit_card,,0
105957,1529,2025-05-25 18:21:50,completed,credit_card,,6.95
105958,2703,2025-05-25 20:10:06,completed,apple_pay,,0
105959,1851,2025-05-25 20:54:25,completed,credit_card,,0
105960,1012,2025-05-25 21:10:38,completed,credit_card,WELCOME10,0
105961,2620,2025-05-25 21:14:53,returned,credit_card,WELCOME10,0
105962,3595,2025-05-25 21:15:45,completed,paypal,WELCOME10,0
105963,2834,2025-05-25 21:53:57,completed,paypal,,0
105964,590,2025-05-26 07:54:18,completed,credit_card,,0
105965,1064,2025-05-26 18:45:20,completed,credit_card,,0
105966,2838,2025-05-26 18:57:30,completed,credit_card,,0
105967,1480,2025-05-26 19:00:29,completed,credit_card,,0
105968,2867,2025-05-26 19:20:33,completed,credit_card,,0
105969,384,2025-05-26 19:28:59,completed,credit_card,,6.95
105970,1454,2025-05-26 19:44:46,completed,credit_card,,0
105971,1418,2025-05-26 20:44:28,completed,credit_card,SPRING15,0
105972,2160,2025-05-26 21:56:47,completed,paypal,SPRING15,0
105973,3249,2025-05-26 22:10:56,completed,credit_card,,6.95
105974,3344,2025-05-26 22:45:43,completed,paypal,,0
105975,2897,2025-05-26 23:24:39,completed,credit_card,,0
105976,1913,2025-05-26 23:36:46,completed,paypal,SPRING15,0
105977,2133,2025-05-27 10:51:05,completed,paypal,,6.95
105978,1126,2025-05-27 11:06:48,completed,apple_pay,,0
105979,1257,2025-05-27 11:31:12,completed,gift_card,,0
105980,337,2025-05-27 12:46:49,completed,credit_card,WELCOME10,6.95
105981,923,2025-05-27 15:21:03,completed,apple_pay,,0
105982,1682,2025-05-27 15:58:53,completed,paypal,,0
105983,3361,2025-05-27 15:59:38,completed,apple_pay,,0
105984,1635,2025-05-27 17:06:24,completed,credit_card,,6.95
105985,2850,2025-05-27 20:04:49,completed,credit_card,,0
105986,3007,2025-05-27 21:38:31,completed,paypal,SPRING15,0
105987,1153,2025-05-27 22:46:09,completed,apple_pay,,0
105988,1857,2025-05-28 06:28:03,completed,credit_card,,0
105989,1925,2025-05-28 07:25:38,completed,paypal,SPRING15,0
105990,693,2025-05-28 07:32:37,completed,credit_card,,0
105991,2113,2025-05-28 07:40:27,completed,credit_card,,0
105992,216,2025-05-28 07:48:40,completed,credit_card,,0
105993,3035,2025-05-28 09:43:15,returned,paypal,,0
105994,2724,2025-05-28 10:13:59,completed,apple_pay,SPRING15,0
105995,231,2025-05-28 11:24:45,completed,credit_card,,0
105996,289,2025-05-28 12:04:50,completed,credit_card,,0
105997,1786,2025-05-28 13:13:45,completed,credit_card,,0
105998,616,2025-05-28 14:18:55,completed,paypal,,0
105999,1340,2025-05-28 16:29:12,completed,credit_card,,6.95
106000,942,2025-05-28 16:50:53,completed,credit_card,SPRING15,0
106001,901,2025-05-28 16:59:48,completed,gift_card,,0
106002,2441,2025-05-28 17:30:34,completed,credit_card,,6.95
106003,1838,2025-05-28 17:39:49,completed,credit_card,,0
106004,713,2025-05-28 19:36:49,completed,credit_card,,0
106005,382,2025-05-28 21:34:04,completed,paypal,,0
106006,162,2025-05-28 22:11:21,completed,credit_card,,0
106007,2954,2025-05-28 22:16:09,completed,paypal,,0
106008,391,2025-05-28 23:38:19,returned,credit_card,,0
106009,1648,2025-05-29 07:13:32,completed,credit_card,,0
106010,133,2025-05-29 08:27:51,completed,credit_card,,6.95
106011,2850,2025-05-29 09:14:38,completed,credit_card,,0
106012,2173,2025-05-29 10:13:10,completed,credit_card,,0
106013,1340,2025-05-29 10:46:22,completed,apple_pay,,0
106014,525,2025-05-29 12:05:21,completed,credit_card,,0
106015,307,2025-05-29 12:14:54,completed,credit_card,,0
106016,3069,2025-05-29 12:41:50,completed,apple_pay,,0
106017,245,2025-05-29 12:42:48,completed,credit_card,,0
106018,2451,2025-05-29 12:50:55,completed,credit_card,,0
106019,2297,2025-05-29 13:57:57,completed,gift_card,,0
107164,389,2025-08-24 19:20:02,canceled,credit_card,,0
106020,456,2025-05-29 15:39:45,completed,credit_card,,6.95
106021,2640,2025-05-29 15:50:26,completed,apple_pay,,6.95
106022,3406,2025-05-29 15:56:57,completed,credit_card,,0
106023,1313,2025-05-29 16:18:24,completed,credit_card,,0
106024,2850,2025-05-29 16:42:12,completed,credit_card,,0
106025,3015,2025-05-29 17:04:53,completed,credit_card,,0
106026,2739,2025-05-29 17:21:30,completed,credit_card,,6.95
106027,3298,2025-05-29 18:12:06,returned,credit_card,,0
106028,3014,2025-05-29 18:43:06,completed,credit_card,,6.95
106029,2867,2025-05-29 19:45:05,completed,credit_card,,0
106030,2577,2025-05-29 20:20:02,completed,credit_card,,0
106031,1188,2025-05-29 20:20:47,canceled,credit_card,,0
106032,3122,2025-05-30 07:40:55,returned,credit_card,,0
106033,1488,2025-05-30 10:55:44,completed,paypal,,0
106034,3348,2025-05-30 11:12:28,completed,paypal,SPRING15,0
106035,1460,2025-05-30 11:49:35,completed,credit_card,,0
106036,3018,2025-05-30 13:38:12,completed,paypal,,0
106037,235,2025-05-30 15:00:40,completed,apple_pay,,0
106038,692,2025-05-30 15:25:27,completed,apple_pay,,0
106039,2131,2025-05-30 17:12:38,returned,gift_card,,0
106040,494,2025-05-30 19:02:56,completed,apple_pay,,0
106041,2044,2025-05-30 22:03:04,completed,paypal,,0
106042,2755,2025-05-31 06:58:34,completed,apple_pay,,0
106043,3208,2025-05-31 08:19:44,completed,credit_card,,0
106044,732,2025-05-31 09:48:24,completed,apple_pay,,6.95
